frecuencia,intensidad
0.5289672544080605,(3.874295159163904e+17+1.3451817097765873e+18j)
0.5295270081164288,(-6.967086086474338e+18-2.1797426401707233e+19j)
0.5300867618247971,(1.30982824132736e+18-2.6871328468617683e+19j)
0.5306465155331654,(-8.668535383442226e+18-1.5376586478342636e+19j)
0.5312062692415337,(6.381732775652914e+18-1.3152116048321102e+19j)
0.531766022949902,(-8.691152350432096e+18-5.019324002292238e+18j)
0.5323257766582704,(-5.065869759059539e+19+7.129153938662359e+18j)
0.5328855303666387,(1.1457155838475196e+19+9.43413171797859e+18j)
0.533445284075007,(-1.626376134129986e+19-1.9089200983063953e+19j)
0.5340050377833754,(1.3925697289984954e+19-2.6184106625631035e+19j)
0.5345647914917436,(-4.3411453930798024e+18-2.3250328140676243e+19j)
0.535124545200112,(6.935346571239668e+18-1.0132036322660246e+19j)
0.5356842989084802,(-1.1166276629859086e+19-1.2246722588101028e+19j)
0.5362440526168486,(6.869788561066937e+19+4.454437383762716e+19j)
0.536803806325217,(1.2658050643472347e+19+2.0840896590805844e+19j)
0.5373635600335852,(-6.021541750391992e+17-9.035472544548322e+18j)
0.5379233137419536,(1.6517802954844402e+19-2.1234271170109837e+19j)
0.5384830674503219,(2.042264985086721e+19-1.5794999441614561e+19j)
0.5390428211586902,(6.144489022271349e+18-1.3062933451296115e+19j)
0.5396025748670585,(7.888802244092919e+18+6.933156891054449e+17j)
0.5401623285754268,(-1.1399709806409802e+19-1.0002820401324282e+19j)
0.5407220822837951,(-3.426691821689756e+19-3.3600699826135536e+19j)
0.5412818359921635,(1.1773435789791465e+19+2.2801331743827673e+19j)
0.5418415897005318,(1.5394229062497153e+19-1.6541421682311993e+19j)
0.5424013434089001,(3.229946423824294e+19+5.718002307077427e+18j)
0.5429610971172685,(1.568242923272208e+19-6.498117804647557e+18j)
0.5435208508256367,(9.194550950717319e+18+1.4882556752388067e+19j)
0.5440806045340051,(-2.6801471729576735e+18+2.3575163007933583e+18j)
0.5446403582423733,(1.1647588814831718e+17+8.309398942793479e+19j)
0.5452001119507417,(-5.331980876548295e+18+8.706415082586822e+18j)
0.54575986565911,(1.3206952215361343e+19-1.173102480638852e+19j)
0.5463196193674783,(2.6647012784007307e+19+1.3979607099733197e+18j)
0.5468793730758467,(2.0337875504229294e+19+4.470595200771064e+18j)
0.5474391267842149,(7.118709444023581e+18-2.478441755678801e+18j)
0.5479988804925833,(-4.779927309298377e+18+2.582139393034666e+18j)
0.5485586342009516,(-4.418285844685005e+18-2.078410523611341e+19j)
0.5491183879093199,(5.420567629049634e+18-3.846509861702404e+19j)
0.5496781416176882,(-1.2835407230421985e+19+4.091472708361316e+19j)
0.5502378953260566,(1.8185926724486197e+19+1.299105262404735e+19j)
0.5507976490344249,(5.544497098243777e+18+3.3832241907346665e+19j)
0.5513574027427932,(3.9440910552850995e+18+1.071713400366461e+19j)
0.5519171564511615,(-1.9999110278954324e+19+1.7455391699373496e+19j)
0.5524769101595298,(-1.5921988232361525e+19-8.803021149367644e+17j)
0.5530366638678982,(-6.2382536232959164e+19+4.229820327650506e+19j)
0.5535964175762664,(5.968533830208154e+18-5.171087448109785e+18j)
0.5541561712846348,(2.2847729529924272e+19+3.3744182363593687e+18j)
0.5547159249930032,(1.1336168520458019e+19+1.8968709433548235e+19j)
0.5552756787013714,(6.236088161778318e+18+1.10008068453213e+19j)
0.5558354324097398,(6.419932694021816e+17-3.4517568961996933e+18j)
0.556395186118108,(-6.945577396382615e+18-1.2264474445083017e+19j)
0.5569549398264764,(1.3318149554672824e+19-2.0340772976050663e+19j)
0.5575146935348447,(2.2106470310721438e+19-1.1008033005228952e+19j)
0.558074447243213,(-5.697778960171446e+19+2.132963397904878e+19j)
0.5586342009515813,(-7.442193899386522e+18+2.016040977502029e+19j)
0.5591939546599496,(-2.8220896014689784e+19+1.6156461703335438e+19j)
0.559753708368318,(-9.223372036854784e+18+2048j)
0.5603134620766863,(-2.822089601468978e+19-1.615646170333544e+19j)
0.5608732157850546,(-7.442193899386513e+18-2.0160409775020274e+19j)
0.5614329694934229,(-5.6977789601714455e+19-2.1329633979048763e+19j)
0.5619927232017913,(2.2106470310721438e+19+1.1008033005228958e+19j)
0.5625524769101595,(1.3318149554672839e+19+2.0340772976050663e+19j)
0.5631122306185279,(-6.945577396382614e+18+1.2264474445083003e+19j)
0.5636719843268961,(6.419932694021796e+17+3.4517568961996933e+18j)
0.5642317380352645,(6.236088161778314e+18-1.1000806845321306e+19j)
0.5647914917436329,(1.1336168520458027e+19-1.896870943354824e+19j)
0.5653512454520011,(2.2847729529924264e+19-3.3744182363593636e+18j)
0.5659109991603695,(5.96853383020815e+18+5.171087448109777e+18j)
0.5664707528687378,(-6.238253623295917e+19-4.229820327650506e+19j)
0.5670305065771061,(-1.5921988232361527e+19+8.803021149367752e+17j)
0.5675902602854744,(-1.9999110278954336e+19-1.7455391699373482e+19j)
0.5681500139938427,(3.9440910552851046e+18-1.0717134003664597e+19j)
0.568709767702211,(5.544497098243772e+18-3.3832241907346645e+19j)
0.5692695214105794,(1.81859267244862e+19-1.2991052624047342e+19j)
0.5698292751189477,(-1.2835407230421991e+19-4.091472708361315e+19j)
0.570389028827316,(5.420567629049644e+18+3.846509861702403e+19j)
0.5709487825356844,(-4.41828584468501e+18+2.078410523611341e+19j)
0.5715085362440526,(-4.77992730929838e+18-2.582139393034664e+18j)
0.572068289952421,(7.118709444023577e+18+2.4784417556787896e+18j)
0.5726280436607892,(2.03378755042293e+19-4.470595200771067e+18j)
0.5731877973691576,(2.66470127840073e+19-1.3979607099733243e+18j)
0.573747551077526,(1.3206952215361358e+19+1.1731024806388515e+19j)
0.5743073047858942,(-5.331980876548292e+18-8.706415082586819e+18j)
0.5748670584942626,(1.1647588814829158e+17-8.309398942793479e+19j)
0.5754268122026308,(-2.6801471729576673e+18-2.3575163007933655e+18j)
0.5759865659109992,(9.194550950717316e+18-1.4882556752388067e+19j)
0.5765463196193675,(1.5682429232722088e+19+6.498117804647563e+18j)
0.5771060733277358,(3.229946423824293e+19-5.718002307077415e+18j)
0.5776658270361041,(1.5394229062497153e+19+1.6541421682311997e+19j)
0.5782255807444725,(1.1773435789791457e+19-2.2801331743827665e+19j)
0.5787853344528407,(-3.426691821689755e+19+3.3600699826135548e+19j)
0.5793450881612091,(-1.1399709806409791e+19+1.0002820401324284e+19j)
0.5799048418695774,(7.888802244092926e+18-6.933156891054572e+17j)
0.5804645955779457,(6.144489022271345e+18+1.306293345129611e+19j)
0.5810243492863141,(2.042264985086722e+19+1.579499944161455e+19j)
0.5815841029946823,(1.6517802954844412e+19+2.123427117010982e+19j)
0.5821438567030507,(-6.021541750391962e+17+9.035472544548321e+18j)
0.582703610411419,(1.2658050643472339e+19-2.084089659080584e+19j)
0.5832633641197873,(6.869788561066939e+19-4.454437383762716e+19j)
0.5838231178281557,(-1.1166276629859086e+19+1.2246722588101042e+19j)
0.5843828715365239,(6.935346571239661e+18+1.013203632266025e+19j)
0.5849426252448923,(-4.341145393079816e+18+2.325032814067624e+19j)
0.5855023789532606,(1.3925697289984942e+19+2.6184106625631035e+19j)
0.5860621326616289,(-1.6263761341299874e+19+1.908920098306395e+19j)
0.5866218863699972,(1.1457155838475186e+19-9.434131717978585e+18j)
0.5871816400783656,(-5.065869759059538e+19-7.129153938662371e+18j)
0.5877413937867338,(-8.691152350432101e+18+5.019324002292244e+18j)
0.5883011474951022,(6.381732775652921e+18+1.3152116048321098e+19j)
0.5888609012034705,(-8.668535383442231e+18+1.537658647834264e+19j)
0.5894206549118388,(1.3098282413273692e+18+2.687132846861769e+19j)
0.5899804086202072,(-6.96708608647434e+18+2.1797426401707237e+19j)
0.5905401623285754,(3.8742951591639245e+17-1.3451817097765816e+18j)
0.5910999160369438,(3.3447823562585055e+19-1.960364534697513e+18j)
0.591659669745312,(6.445047147123555e+19+3.0590743623860126e+19j)
0.5922194234536804,(-4.078200334277376e+19-6.583021072051191e+18j)
0.5927791771620488,(-1.799676219258105e+19+5.727091431110656e+18j)
0.593338930870417,(-2.834090124083028e+19+4.65943201369106e+18j)
0.5938986845787854,(-1.7758194612816011e+19+1.8570340729718784e+19j)
0.5944584382871537,(-2.525481041078896e+19-1.3465582825033452e+19j)
0.595018191995522,(1.4155571522775728e+19-6.353564855579668e+18j)
0.5955779457038903,(-2.4924347562551628e+19-4.181956212308507e+19j)
0.5961376994122586,(-1.0872490159376986e+19+6.505298641018726e+18j)
0.5966974531206269,(-8.778042778605404e+18+1.5321898786851615e+19j)
0.5972572068289953,(-1.6705306679586554e+19+2.8656445366534963e+17j)
0.5978169605373636,(-1.716639926611936e+19+1.745985174099239e+19j)
0.5983767142457319,(-1.5283022977915818e+19+3.625569931930673e+18j)
0.5989364679541003,(1.1185687447625206e+19+9.158322674904896e+17j)
0.5994962216624685,(2.298850133680157e+19+2.787771213252386e+19j)
0.6000559753708369,(3.111712161673038e+18+5.306966644165634e+19j)
0.6006157290792051,(-2.5848307419367346e+19-6.2206206524641575e+19j)
0.6011754827875735,(-1.3618495504306827e+19-2.2628473141715644e+19j)
0.6017352364959418,(-1.63570041783672e+19-2.4671108517770805e+19j)
0.6022949902043101,(-1.8899992177524306e+19-7.864018821475664e+18j)
0.6028547439126785,(5.993217506537338e+18-3.016436102388998e+19j)
0.6034144976210467,(1.879030811192299e+19+7.220637624355273e+18j)
0.6039742513294151,(1.3408434851263298e+19-3.987423717927288e+19j)
0.6045340050377834,(-1.897861746326271e+19+8.27968955007615e+17j)
0.6050937587461517,(-1.576187030643562e+19+2.8320907396894874e+18j)
0.60565351245452,(-4.772695251108584e+18-1.1792168795817816e+19j)
0.6062132661628884,(-2.000860055302533e+19+8.670375172025728e+17j)
0.6067730198712566,(-3.402818389503744e+18-6.844979126240415e+18j)
0.607332773579625,(1.1042885435850637e+19+1.6174285772306055e+19j)
0.6078925272879933,(-7.40940897403035e+18+3.147828269764898e+19j)
0.6084522809963616,(-2.8862364987813425e+19+1.2302097201733677e+19j)
0.60901203470473,(5.26527704039886e+19-7.318602147061593e+19j)
0.6095717884130982,(1.7305551281152516e+19-2.166715318926273e+19j)
0.6101315421214666,(1.2394102338351184e+19-2.13131655313858e+19j)
0.610691295829835,(-9.38827046133375e+17-1.3145159880946311e+19j)
0.6112510495382032,(3.0388261614242652e+19-3.514084168368682e+18j)
0.6118108032465716,(3.2535135905041367e+18+2.3507844266884112e+19j)
0.6123705569549398,(3.0468824423792615e+19-1.4132730971778085e+19j)
0.6129303106633082,(-1.8825988740242145e+19-1.4333451727287732e+19j)
0.6134900643716765,(-9.260183311948042e+18-4.984340863650359e+18j)
0.6140498180800448,(8.691715148447646e+18-3.3145417737226844e+18j)
0.6146095717884131,(-1.307841724025796e+19-8.75967187307352e+18j)
0.6151693254967815,(6.738861360076777e+18+2.0505780247862879e+18j)
0.6157290792051497,(-6.677146947671142e+18+2.4505353565624246e+19j)
0.6162888329135181,(-2.1205422253554057e+19+1.0233943911316408e+19j)
0.6168485866218864,(-1.3973668999670026e+18-1.6632687708218765e+19j)
0.6174083403302547,(1.0508778926144307e+20+7.461320766425777e+18j)
0.6179680940386231,(1.9082161515158786e+19+8.396265962962935e+18j)
0.6185278477469913,(1.3767613569442216e+19+1.121520510590208e+18j)
0.6190876014553597,(2.517201770668663e+18-3.396364739337267e+18j)
0.6196473551637279,(1.1404979882249378e+19+2.6729509733631128e+19j)
0.6202071088720963,(-2.290424926885897e+19+1.3629591739098855e+19j)
0.6207668625804647,(2.4560998323267326e+19+7.757574239449074e+18j)
0.6213266162888329,(-4.768485602897024e+18-2.488091310661341e+19j)
0.6218863699972013,(-6.274783770570799e+18-2.1717860775289303e+18j)
0.6224461237055696,(2.5935042458179133e+18+1.0900433920345821e+19j)
0.6230058774139379,(-5.550109199121265e+18-1.2363672622504102e+19j)
0.6235656311223062,(-1.3420262176990792e+18+1.4148899536620757e+19j)
0.6241253848306745,(-2.560699418338878e+19+1.2210794977019582e+19j)
0.6246851385390428,(-1.1489216145450947e+19-4.1353776546801843e+18j)
0.6252448922474112,(2.4308762997463417e+19+7.974066200660958e+18j)
0.6258046459557794,(5.047533469828456e+19+9.75362602045914e+19j)
0.6263643996641478,(-1.0594072074157277e+19+7.667908784496056e+18j)
0.6269241533725162,(-2.1773536601674486e+18-3.607945739377797e+17j)
0.6274839070808844,(-3.4284177772964557e+18-6.148153988962746e+18j)
0.6280436607892528,(-2.1728430908052e+19+1.7396098840286032e+19j)
0.628603414497621,(-2.3366305513462137e+19-1.7662075935949812e+19j)
0.6291631682059894,(1.1406153029680028e+19+1.71218130439848e+19j)
0.6297229219143577,(1.2050916314630844e+19-2.127428835148562e+19j)
0.630282675622726,(-1.225456032875117e+19-4.920820458051683e+18j)
0.6308424293310944,(-1.2894945625799285e+19+7.690120194296514e+18j)
0.6314021830394626,(3.2427710512776274e+18-1.2826676795914084e+19j)
0.631961936747831,(-1.8296109587770814e+19+9.614785925981237e+18j)
0.6325216904561993,(-2.610375092395731e+19-1.1824323394690935e+19j)
0.6330814441645676,(-2.9716730248845394e+18-1.1857860653786317e+17j)
0.6336411978729359,(7.164386085630362e+16+3.77469799187933e+19j)
0.6342009515813043,(-5.407350469142791e+19+8.700591447654706e+19j)
0.6347607052896725,(-4.44866031772948e+18-2.992708250343517e+19j)
0.6353204589980409,(7.001541378505341e+18-1.6416692018137858e+19j)
0.6358802127064092,(5.177571195804946e+18-1.4519312232296366e+19j)
0.6364399664147775,(-2.3077105876037083e+19-1.5031124020927904e+19j)
0.6369997201231459,(7.031581399061662e+18-3.0056342384378884e+19j)
0.6375594738315141,(-2.1872634949650278e+18+1.8336776426488625e+19j)
0.6381192275398825,(2.066606640195384e+19-8.873293658591322e+18j)
0.6386789812482508,(-9.786726348342649e+18-1.8776201337828065e+19j)
0.6392387349566191,(-1.4369988622326067e+19-7.687177592734222e+18j)
0.6397984886649875,(1.1979078426288085e+19-5.572267655565954e+18j)
0.6403582423733557,(-2.28191847626703e+19-1.0427015096627407e+19j)
0.6409179960817241,(-6.333827978910621e+18-2.5879972751380857e+19j)
0.6414777497900924,(-8.237244465857867e+18+4.160385879073652e+18j)
0.6420375034984607,(-3.747009280885481e+19+2.0457229062271648e+19j)
0.642597257206829,(-8.435873336008704e+19-3.751115885632434e+18j)
0.6431570109151974,(5.206016962881525e+19-2.616319504746962e+19j)
0.6437167646235656,(3.1299799855789273e+19-2.283112131499859e+18j)
0.644276518331934,(1.9274218511357014e+19-5.14747549587362e+18j)
0.6448362720403022,(4.0392007976250614e+18-2.681996091455815e+19j)
0.6453960257486706,(2.954690467888016e+19-6.513970658837582e+18j)
0.645955779457039,(-1.501822199483802e+19+1.0626475272958693e+19j)
0.6465155331654072,(2.059738106672957e+19+4.3686263238676337e+18j)
0.6470752868737756,(9.074234311529288e+18-2.4351149802712154e+19j)
0.6476350405821438,(-2.8808005662308874e+18-1.3451986551653868e+19j)
0.6481947942905122,(1.05299673111195e+19+8.046330534514024e+18j)
0.6487545479988805,(-6.739569530524791e+18-2.6471949300272734e+19j)
0.6493143017072488,(1.548194077806041e+19-1.6845262659085949e+19j)
0.6498740554156172,(-1.4184769582907728e+19-3.179584841153463e+18j)
0.6504338091239855,(-3.4127136622823465e+19-1.920562381287686e+19j)
0.6509935628323538,(-2.3349877098878476e+19-5.465325050143082e+19j)
0.6515533165407221,(6.9272529470822605e+19+5.094405134883601e+19j)
0.6521130702490904,(2.0392196522530152e+19+3.2662975283206218e+19j)
0.6526728239574587,(1.4405372920320645e+19+1.2007869426964038e+19j)
0.6532325776658271,(2.3172181507014263e+19-1.0175011778149495e+19j)
0.6537923313741953,(1.6650500779097498e+19+2.1269939869029044e+19j)
0.6543520850825637,(-1.8373071501558247e+19-6.635758533094603e+18j)
0.6549118387909321,(1.3337490714208629e+19+1.5627250841681996e+19j)
0.6554715924993003,(2.458979068698483e+19-9.020473802763515e+18j)
0.6560313462076687,(2.64456386090896e+18-8.247996962252101e+18j)
0.6565910999160369,(-3.7761528698274e+18+1.3810274677977317e+19j)
0.6571508536244053,(1.6688758391230038e+19-2.1894252901770236e+19j)
0.6577106073327736,(1.7579504730243594e+19+5.641810791367719e+18j)
0.6582703610411419,(-1.0145885171548674e+19-1.3216667247030082e+19j)
0.6588301147495103,(-2.57243155150704e+18-2.854012737720325e+19j)
0.6593898684578785,(2.6826187768889115e+19-2.0363583226385895e+19j)
0.6599496221662469,(-1.2707014309881467e+19+1.0685091218273652e+20j)
0.6605093758746152,(-2.012225937311e+19+3.090136673170438e+19j)
0.6610691295829835,(2.916174329790177e+17+1.1505791736188156e+19j)
0.6616288832913518,(1.9962219221778694e+19+9.450943096497734e+18j)
0.6621886369997202,(-1.078966491317755e+19+1.9042972303185764e+19j)
0.6627483907080884,(-4.4879521965837363e+18-2.116174112595474e+19j)
0.6633081444164568,(-1.0953664758686167e+18+1.995574949407729e+19j)
0.663867898124825,(1.9253653366663848e+19+1.024594974483448e+19j)
0.6644276518331934,(7.720232254007334e+17-8.451809316237875e+18j)
0.6649874055415618,(-1.6304170718815404e+19+2.9313461152977265e+18j)
0.66554715924993,(2.6115978729925382e+19+2.1201973235406848e+17j)
0.6661069129582984,(-1.865001254140981e+18+1.5776893494269377e+19j)
0.6666666666666667,(-6.79887987086207e+17-1.7480220435005524e+19j)
0.667226420375035,(9.99831794778377e+18-1.0295518926990406e+19j)
0.6677861740834033,(5.415464989754872e+18+2.0123067614463304e+19j)
0.6683459277917716,(-1.0883563549484522e+20+4.779857092718821e+19j)
0.66890568150014,(-2.5815489955462013e+19-8.887750038001113e+18j)
0.6694654352085083,(2.720158512332814e+18+3.2401750154430136e+18j)
0.6700251889168766,(7.992988137803153e+18+1.7140349654174757e+19j)
0.6705849426252449,(-1.648679102935301e+19-4.628522106841056e+18j)
0.6711446963336133,(1.7242506489631957e+19-1.7024890982027274e+19j)
0.6717044500419815,(-1.492372944651637e+19+1.0842724119340046e+19j)
0.6722642037503499,(4.951140954375395e+18+1.3419752918983815e+19j)
0.6728239574587181,(7.357491781127668e+18-1.4126417668886094e+19j)
0.6733837111670865,(-1.2906826984609751e+19-1.3729797792486705e+19j)
0.6739434648754549,(1.3281519344182198e+19+1.9639457147445527e+19j)
0.6745032185838231,(-1.7883902298577457e+19-1.4666081966131814e+17j)
0.6750629722921915,(1.0379540621513245e+19-1.644882952886466e+19j)
0.6756227260005597,(7.783405912302577e+17-3.905080275342983e+18j)
0.6761824797089281,(-2.957839708651846e+19+1.0449751216378573e+18j)
0.6767422334172964,(-9.563630309186958e+19-6.840783108391366e+19j)
0.6773019871256647,(1.3812513853210333e+19-1.62001682146664e+19j)
0.677861740834033,(1.0048000160829714e+19+1.410463892410183e+19j)
0.6784214945424014,(-2.6978332017763697e+18+1.70872349324412e+19j)
0.6789812482507697,(2.809273622437313e+18-1.583823113482349e+19j)
0.679541001959138,(2.607321897179126e+19+4.753515623662121e+18j)
0.6801007556675063,(-1.4842605027203308e+19-6.15704792456299e+18j)
0.6806605093758746,(9.520942526720817e+17+7.556444929202064e+18j)
0.681220263084243,(2.1797852692349133e+19-7.355336727815809e+18j)
0.6817800167926112,(2.1588385163445187e+18-2.004277082124978e+19j)
0.6823397705009796,(-8.479080614763054e+18+1.9376921374935613e+19j)
0.682899524209348,(-6.151220602893179e+18-2.2140515905146823e+19j)
0.6834592779177162,(2.18754685342572e+19-6.388108334338843e+18j)
0.6840190316260846,(2.31316720356497e+18-1.318259098642364e+19j)
0.6845787853344528,(-1.2726924871854383e+19-3.5733838910981595e+19j)
0.6851385390428212,(9.428671414367484e+18-1.0357024349503318e+20j)
0.6856982927511895,(2.2448651598802555e+19+3.119489695431773e+19j)
0.6862580464595578,(-8.589759045377464e+18+2.997497224275749e+19j)
0.6868178001679262,(-1.1644364187221424e+19+1.1582621063608152e+19j)
0.6873775538762945,(1.9263316502702875e+19-1.2618155251815619e+18j)
0.6879373075846628,(1.2503590007785652e+19+2.464175445214733e+19j)
0.6884970612930311,(-4.2097228119782195e+17-1.398291482771813e+19j)
0.6890568150013994,(2.5065193751703654e+18+9.344821812411898e+18j)
0.6896165687097677,(2.2979686338142073e+19+1.327583256879915e+19j)
0.6901763224181361,(1.541191633955447e+19-1.3683877358929971e+19j)
0.6907360761265043,(-1.9016001074530255e+19+2.8198432282871997e+18j)
0.6912958298348727,(2.166372638583914e+19-1.7509347674536223e+19j)
0.691855583543241,(2.1244038005316366e+19+1.4651625831314876e+19j)
0.6924153372516093,(1.7039419422817563e+19-9.469552310112748e+18j)
0.6929750909599777,(2.6462781623684796e+19-2.6903570005616853e+19j)
0.6935348446683459,(7.377368936217308e+19-3.287616320729093e+19j)
0.6940945983767143,(-3.851669338142191e+19+5.204093496918024e+19j)
0.6946543520850826,(-3.852703801617006e+19+1.248875446349371e+19j)
0.6952141057934509,(-1.3717567792073916e+19+1.0484164302899604e+18j)
0.6957738595018192,(1.2147785579031038e+19+2.0388910594884354e+19j)
0.6963336132101875,(-1.1217990836193931e+19+2.460412380030759e+19j)
0.6968933669185559,(1.203577553028239e+19-5.408525483601089e+18j)
0.6974531206269242,(-5.247444949661539e+18+1.3578032843963197e+19j)
0.6980128743352925,(4.679603065701814e+18+2.4933496563657523e+19j)
0.6985726280436608,(2.1178029734446375e+19-1.8189009209820713e+18j)
0.6991323817520292,(-1.2818816438019572e+19-1.306172257300353e+19j)
0.6996921354603974,(2.767011611056432e+19+1.3043817825332783e+19j)
0.7002518891687658,(-1.8742076848225772e+18+2.7225023495453872e+19j)
0.700811642877134,(1.7478841899253322e+19+8.555497381509155e+18j)
0.7013713965855024,(2.787622053340897e+19+8.285614765092641e+18j)
0.7019311502938708,(4.023057420918343e+19+3.3682263716482413e+19j)
0.702490904002239,(-8.746189599614439e+19-1.5071557104820322e+19j)
0.7030506577106074,(-3.2202819609683444e+19-2.756640654559747e+19j)
0.7036104114189756,(-6.530394379371746e+18-4.213586080476714e+18j)
0.704170165127344,(-1.1233437108144271e+19+2.4780647930387456e+19j)
0.7047299188357123,(-2.3630580591593046e+19+6.004227354340027e+18j)
0.7052896725440806,(1.068583177455457e+19+7.800496163152641e+18j)
0.705849426252449,(-1.5618521221326438e+19+4.795068097182056e+18j)
0.7064091799608173,(-1.1777204981577572e+19+1.5862222670996572e+19j)
0.7069689336691856,(1.973039129897364e+19+1.1589548971057238e+19j)
0.7075286873775539,(5.787352750940306e+17-1.8675269731278836e+19j)
0.7080884410859222,(6.196597841639219e+16+3.0696207354196394e+19j)
0.7086481947942905,(-2.6035202768484856e+19+9.038527341274409e+18j)
0.7092079485026589,(2.1381153753513943e+18+1.3797792391757963e+19j)
0.7097677022110271,(2.5290819047857766e+18+1.4472535574131737e+19j)
0.7103274559193955,(-1.1027522991663196e+19+2.2794400832540574e+19j)
0.7108872096277639,(-3.5746103665761333e+19-9.855822771241805e+19j)
0.7114469633361321,(8.164542495015579e+18-3.4833604022130696e+19j)
0.7120067170445005,(-3.51029577940719e+18+1.6881881299473766e+18j)
0.7125664707528687,(-2.7906309813797564e+19+7.108757084424799e+18j)
0.7131262244612371,(-1.5272741096239294e+19-1.2165198521158183e+19j)
0.7136859781696054,(1.283476552906626e+18+1.3166225356691735e+19j)
0.7142457318779737,(-1.035691624582643e+19-9.95874638055919e+18j)
0.714805485586342,(-1.1045874191807594e+19+3.229384389063776e+18j)
0.7153652392947104,(9.150454302067388e+18+2.3017957831481733e+19j)
0.7159249930030787,(1.409775169009225e+19-1.6031467899739165e+19j)
0.716484746711447,(-2.639601125971701e+19+1.1543694857260194e+19j)
0.7170445004198153,(-1.6654431430639292e+19-2.250516777897276e+19j)
0.7176042541281836,(-2.909725122595152e+18+4.315692916684153e+18j)
0.718164007836552,(3.88432268409897e+16-2.4422955732590587e+18j)
0.7187237615449202,(-5.198637806667802e+18-1.2180071194546639e+19j)
0.7192835152532886,(6.931339180823732e+19-8.525224679267903e+19j)
0.7198432689616568,(2.2813391175739064e+19-2.109427861715159e+17j)
0.7204030226700252,(-1.4236284684749017e+19+2.939330802294905e+18j)
0.7209627763783936,(-2.2834122503430242e+19-1.6204250604637172e+19j)
0.7215225300867618,(1.6257397434191933e+18-1.2638865388516897e+19j)
0.7220822837951302,(-7.045087252900926e+18+1.1859491569839899e+19j)
0.7226420375034985,(5.358637840101267e+18-8.985423784700716e+18j)
0.7232017912118668,(-5.905321759848358e+18+2.907631236395301e+18j)
0.7237615449202351,(-8.29357458630513e+18+2.3834815263477817e+19j)
0.7243212986286034,(2.6793903201906745e+19-4.439685328064651e+18j)
0.7248810523369718,(-1.8647637904284783e+19-1.8241592403879645e+19j)
0.7254408060453401,(1.8073851823377932e+19-2.3179117182433386e+19j)
0.7260005597537084,(3.410580777549406e+18+4.942381100479476e+18j)
0.7265603134620767,(1.6208469127451238e+19+2.4596826951583887e+18j)
0.7271200671704451,(2.262923209195795e+19-2.9055255652499507e+18j)
0.7276798208788133,(1.0218699143416591e+20+1.3662629446284206e+19j)
0.7282395745871817,(-9.38466355927762e+18+1.5223250341744833e+19j)
0.7287993282955499,(-2.0778517571527127e+19-1.4950113971416322e+19j)
0.7293590820039183,(-2.2925681188608225e+18-2.435438394236529e+19j)
0.7299188357122867,(5.991370595371891e+18+7.717762808552223e+17j)
0.7304785894206549,(-1.4660989570871646e+19+7.508995084151309e+18j)
0.7310383431290233,(7.246699128949504e+18+6.365476974801152e+18j)
0.7315980968373915,(-1.0900563855437443e+19+4.514664077815519e+18j)
0.7321578505457599,(-2.007945338139287e+19+1.1128615194800794e+19j)
0.7327176042541282,(2.930893712988365e+19+1.969235162142601e+19j)
0.7332773579624965,(8.201347092664304e+18-2.1590893377447236e+19j)
0.7338371116708649,(2.8721315234779992e+19+1.1076185622834934e+19j)
0.7343968653792332,(-4.104447347704619e+18+1.4235493047384568e+19j)
0.7349566190876015,(7.862164916507601e+18+2.4929069403419865e+19j)
0.7355163727959698,(1.174389068068466e+19+2.5545128738062213e+19j)
0.7360761265043381,(3.51150014438626e+19+7.859188774186757e+19j)
0.7366358802127064,(-2.7891007686097076e+19-2.2290332839844266e+19j)
0.7371956339210748,(-1.63743638651482e+18-3.352043771012853e+19j)
0.737755387629443,(1.2648987757452925e+19-1.294079841779671e+19j)
0.7383151413378114,(-6.5014682778622e+18+6.383814572396702e+18j)
0.7388748950461798,(-2.062369966961814e+19-3.8624357789191327e+18j)
0.739434648754548,(-8.223904819684229e+18+1.0881361093086054e+19j)
0.7399944024629164,(-1.5734239305776974e+19-5.619294312639799e+18j)
0.7405541561712846,(-1.7526288278915254e+19-2.965135743153705e+18j)
0.741113909879653,(6.746742383761043e+18+4.3095796112658694e+19j)
0.7416736635880213,(1.895024357772853e+19-3.420063291488092e+18j)
0.7422334172963896,(-1.7099314414150502e+18+3.0464227775882273e+19j)
0.742793171004758,(-2.138606045742309e+19+3.448278334264533e+18j)
0.7433529247131263,(-2.1649730308147204e+19+2.056219000584967e+19j)
0.7439126784214946,(-1.798469457758448e+19+1.7753522242463443e+19j)
0.7444724321298629,(-3.502157305750407e+19+5.1480119429260755e+19j)
0.7450321858382312,(1.5780487214595678e+19-5.503870379878067e+19j)
0.7455919395465995,(2.7767470178379846e+19-2.3139235232427786e+19j)
0.7461516932549679,(9.26456299309996e+18+9.776522704664502e+17j)
0.7467114469633361,(-1.5599462958916233e+19-7.510427406519557e+18j)
0.7472712006717045,(-1.4563675938552314e+19-2.055645069389805e+19j)
0.7478309543800727,(-1.6733122301456278e+19-3.9883115922684027e+18j)
0.7483907080884411,(-5.710552199513008e+18-1.6456187763546083e+19j)
0.7489504617968095,(-9.665799637938768e+18-6.351199792072813e+18j)
0.7495102155051777,(-3.246520570454256e+19+3.7461746263521034e+19j)
